Policy Name,Compartment ID,Statement,Lifecycle State,Time Created
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to use metrics in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to read alarms in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocm-migration-family in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage orm-stacks in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to read metrics in compartment LABS where target.metrics.namespace = 'ocb_asset',ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group-riyadh to {COMPARTMENT_INSPECT, COMPARTMENT_READ} in tenancy where any {request.region = 'ruh'}",ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocm-migration in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocm-migration-asset in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocm-migration-plan in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocm-target-asset in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocm-replication-task in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocm-connector in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocm-replication-schedule in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocb-inventory in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocb-inventory-asset in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocb-agent in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage ocb-environments in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to {OCB_INVENTORY_ASSET_READ} in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP LABS-group-riyadh TO MANAGE stack-monitoring-family IN COMPARTMENT LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"ALLOW GROUP LABS-group-riyadh TO {MGMT_AGENT_DEPLOY_PLUGIN_CREATE, MGMT_AGENT_INSPECT, MGMT_AGENT_READ} IN COMPARTMENT LABS",ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage recovery-service-family in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage recovery-service-policy in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow Group LABS-group-riyadh to manage recovery-service-subnet in compartment LABS where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage vn-path-analyzer-test in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage data-safe-security-policy-reports in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to use cloud-shell-public-network in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-riyadh,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-riyadh to manage instance-agent-command-family in tenancy where any {request.region = 'ruh'},ACTIVE,2024-10-08T13:06:00.792000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to read all-resources in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage all-resources in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage dynamic-groups in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage policies in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage data-safe-family in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to inspect groups in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage devops-repository in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage cloud-shell in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage repos in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to inspect work-requests in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to use metrics in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to read alarms in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocm-migration-family in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage orm-stacks in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to read metrics in compartment LABS where target.metrics.namespace = 'ocb_asset',ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group-stockholm to {COMPARTMENT_INSPECT, COMPARTMENT_READ} in tenancy where any {request.region = 'arn'}",ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocm-migration in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocm-migration-asset in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocm-migration-plan in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocm-target-asset in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocm-replication-task in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocm-connector in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocm-replication-schedule in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocb-inventory in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocb-inventory-asset in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocb-agent in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage ocb-environments in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to {OCB_INVENTORY_ASSET_READ} in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP LABS-group-stockholm TO MANAGE stack-monitoring-family IN COMPARTMENT LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"ALLOW GROUP LABS-group-stockholm TO {MGMT_AGENT_DEPLOY_PLUGIN_CREATE, MGMT_AGENT_INSPECT, MGMT_AGENT_READ} IN COMPARTMENT LABS",ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage recovery-service-family in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage recovery-service-policy in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow Group LABS-group-stockholm to manage recovery-service-subnet in compartment LABS where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage vn-path-analyzer-test in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage data-safe-security-policy-reports in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to use cloud-shell-public-network in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-sweden,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-stockholm to manage instance-agent-command-family in tenancy where any {request.region = 'arn'},ACTIVE,2024-12-24T10:41:11.924000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to read all-resources in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage all-resources in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage dynamic-groups in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage policies in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage data-safe-family in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to inspect groups in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage devops-repository in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage cloud-shell in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage repos in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to inspect work-requests in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to use metrics in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to read alarms in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocm-migration-family in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage orm-stacks in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to read metrics in compartment LABS where target.metrics.namespace = 'ocb_asset',ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group-uksouth to {COMPARTMENT_INSPECT, COMPARTMENT_READ} in tenancy where any {request.region = 'lhr'}",ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocm-migration in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocm-migration-asset in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocm-migration-plan in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocm-target-asset in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocm-replication-task in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocm-connector in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocm-replication-schedule in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocb-inventory in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocb-inventory-asset in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocb-agent in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to manage ocb-environments in compartment LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group-uksouth to {OCB_INVENTORY_ASSET_READ} in tenancy where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP LABS-group-uksouth TO MANAGE stack-monitoring-family IN COMPARTMENT LABS where any {request.region = 'lhr'},ACTIVE,2024-10-15T11:11:44.775000+00:00
LABS-users-uksouth,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"ALLOW GROUP LABS-group-uksouth TO {MGMT_AGENT_DEPLOY_PLUGIN_CREATE, MGMT_AGENT_INSPECT, MGMT_AGENT_READ} IN COMPARTMENT LABS",ACTIVE,2024-10-15T11:11:44.775000+00:00
